sample_id	Intrahepatic.cholangiocyte	NK.Cell	Monocyte	Macrophage	Secretory.cell	Respiratory.ciliated.cell	Ionocyte.luminal.epithelial.cell.of.mammary.gland	Fibroblast.mesenchymal.stem.cell	Respiratory.secretory.cell	Mast.cell	Basal.cell	Endothelial.cell	neutrophil	B.cell	T.Cell	Erythrocyte.erythroid.progenitor	Platelet	Basophil	Stromal.cell	Mature.conventional.dendritic.cell	Adventitial.cell	Gland.cell	Salivary.bronchial.secretory.cell	Pericyte.cell	Myeloid.progenitor	Pancreatic.Stellate.cell	Pancreatic.alpha.beta.cell	Basal.prostate.cell	Prostate.epithelia	Salivary.gland.cell	Intestinal.enterocyte	Intestinal.secretory.cell	Intestinal.tuft.cell	Type.II.Pneumocyte	Cell.of.skeletal.muscle	Schwann.cell	Tendon.cell	Mesothelial.cell	Plasmablast	Kidney.epithelial.cell	Thymocyte
TBSQUARE_557_combined_61bp	0.00159465134502629	0.000115703953130405	5.24528836007008e-05	0.0185011503776539	1.33948025058957e-05	0.000179678758840948	2.05882133814822e-05	1.77403470117833e-05	5.97322721896468e-06	1.47159443493953e-05	1.86521599490356e-05	0.0901556395810402	0.0248188022268226	0.0674947947013927	0.066788381746272	0.0871357263629856	0.396982108821458	2.28598794858076e-05	9.65063961934929e-06	0.000598044921543852	2.53155626180651e-05	1.10624211924032e-05	8.60448602575651e-06	0.00524482760502542	0.174980207327422	1.15418558137627e-05	1.57022957203915e-05	9.35298462352578e-06	1.53911559095123e-05	2.44175403591131e-05	1.30594846810427e-05	1.05149576520575e-05	0.0534548364393952	1.73503873256233e-05	0.0082435875841728	0.00325847876097998	1.76197008713919e-05	2.04504445678547e-05	2.12815443381166e-05	3.62073531422428e-05	1.94792148749682e-05
TBSQUARE_561_combined_61bp	0.000520968534029679	0.0458487910736605	0.00531616714189395	0.0344814576657288	3.48235740790021e-05	0.000652588171313192	0.00237499282611432	5.77362577153725e-05	2.50616860744806e-05	4.93013191526327e-05	5.45746957723435e-05	0.0784943397384954	0.0107517675287226	0.201416834048984	0.0972082330318932	9.89913542052191e-05	0.338128827190595	6.94006936785248e-05	5.10504401442771e-05	0.00110333111147017	4.8388565414867e-05	2.97579820920422e-05	2.5310845289377e-05	0.013228936845087	0.110344307800854	4.56529835120235e-05	0.000684697680408241	4.13419311029743e-05	4.83919497976126e-05	3.52572188610087e-05	4.06647315876931e-05	3.6377082939769e-05	0.0559411981920135	5.9295141047746e-05	7.9187854081464e-05	0.00197328358231851	0.000100751216360562	6.21228969872098e-05	4.34475312423352e-05	0.000125687823482382	0.000266702061797283
TBSQUARE_564_combined_61bp	2.48021894724122e-05	0.0367601448787319	0.0784611032221412	0.00192271298842909	1.63110033341651e-05	0.00034137593545205	2.7458461144209e-05	2.6701498395432e-05	8.73473604259401e-06	2.86316669963524e-05	2.65973703017353e-05	0.102215880491056	0.00508977991164421	0.213711137897582	0.084986646411224	0.0160412944444541	0.320678269348385	3.86551433752152e-05	1.93956875596655e-05	0.00345523721649011	2.93786862449399e-05	1.42383170158364e-05	1.19474068242696e-05	0.000516121037040921	0.0886895204409165	2.15585117109717e-05	5.90247553714009e-05	2.27780603185746e-05	2.0895961078039e-05	2.04698070492707e-05	1.77745436262362e-05	1.47053737703943e-05	0.0386024278649677	2.42780418661461e-05	0.000209094825180689	0.00310990091578457	2.53320357333941e-05	2.60876027690783e-05	1.56936519103185e-05	0.000288779271388181	0.00437912238722222
TBSQUARE_568_combined_61bp	0.00188141111712235	0.0583177845085823	0.0389480854880835	5.23636984145024e-05	2.52797637833442e-05	0.0172986564193314	0.000342488903898428	4.98973456550464e-05	1.88443004059719e-05	5.33832963778678e-05	0.000979238067034627	0.107612037989723	0.36167249506507	0.0658409477089797	0.000463368737371668	0.00235043517383398	0.0167943833616277	5.16411221677301e-05	2.91358437142539e-05	0.00526207899252628	0.000290114634405857	2.55091073965046e-05	2.10840323509724e-05	0.0115604210206828	0.149172445592112	3.42882307459252e-05	0.00793490280523783	3.39388481397683e-05	0.000650703069755792	4.17975810737458e-05	0.000632093466224553	6.21374640652282e-05	0.11613758250504	5.63171408679783e-05	6.93201465719903e-05	0.0137321622086957	0.000490943983488771	0.000412105602825134	2.40291636811657e-05	0.00618462178200253	0.0143895247109321
TBSQUARE_569_combined_61bp	0.000318287425391261	0.0114689425843592	0.00499134956703174	0.0323315952564777	2.43914010136302e-05	0.000468595886368047	0.0930079862723814	3.99160007867579e-05	1.49160310629865e-05	2.93293980678346e-05	2.55347253268671e-05	0.0570517845627314	0.0447848482778531	0.0646441854635465	0.114016266123105	0.00364474079579696	0.498544699497734	5.48453321928582e-05	3.81348690034644e-05	0.000996421172559526	3.19093737584942e-05	1.96190783880645e-05	1.87811902339581e-05	3.20367183431135e-05	0.0327056944094342	2.4803999764218e-05	0.000414729757415026	2.23675521011894e-05	2.53777505745425e-05	3.14713114645385e-05	0.00025847454881277	2.15399872408561e-05	0.0388360607955932	2.85971062987505e-05	4.11524788301116e-05	0.000390731765203578	3.70944497895707e-05	2.9029343888077e-05	4.70467555633946e-05	0.000369277613161033	0.000117433371351556
TBSQUARE_570_combined_61bp	0.00238260100204717	0.0346516005523145	0.107780759916303	0.000109911509589022	6.71148274720152e-05	0.00787183389380417	0.000153208182724254	0.000101158666910952	4.55057308377271e-05	8.38533683147216e-05	5.86530490595624e-05	0.132458263541627	0.0686234311981272	0.0315120332362001	0.0738137531720084	0.001203645296545	0.200388989749168	9.39525464390005e-05	7.80191783582594e-05	0.000546275529990453	0.000113367266740521	5.84831690599772e-05	4.39461201446102e-05	0.00423056152515472	0.244390952236379	6.0469992698821e-05	0.00110918994067199	5.18602400080924e-05	6.51283243406044e-05	5.91856878024376e-05	0.00103378899945444	5.91327698032036e-05	0.0733843286638293	0.000190998749971701	0.00258106904623826	0.00853350597752726	6.95259074905442e-05	0.000137281177316217	9.30666990269866e-05	0.000950515386915522	0.000759077971586111
TBSQUARE_572_combined_61bp	0.00695822019264961	0.0038185012280724	0.0146665624788405	0.0366520945761919	3.52161972018692e-05	0.000557910337177736	0.0605216001248567	7.14388610132046e-05	2.86064510788206e-05	6.30830129541785e-05	8.1700930154937e-05	0.10180010299073	0.0130842750070141	0.164547662176052	0.0664164759711262	0.00657382631290088	0.441696423540925	9.30317399681185e-05	4.87715427948544e-05	0.000368768681831318	4.50885604188499e-05	3.290596208589e-05	3.16600782176549e-05	6.30928865224586e-05	0.0244288155029628	5.85752061138376e-05	0.00066804129248828	3.56469542579235e-05	4.58375447563107e-05	4.34368898770602e-05	0.00020972844485655	6.62997210337631e-05	0.0535708794534519	4.71707312058912e-05	6.00975844916109e-05	0.00170586963790873	6.38820844218788e-05	5.64471575120772e-05	4.07273645938722e-05	0.000577076990213674	6.4447599074626e-05
TBSQUARE_573_combined_61bp	0.000395397146505609	0.0209872830535782	0.00725567593047794	7.73229460853441e-05	3.22059640285949e-05	0.00422567303356438	0.0359798603910728	5.97804228692269e-05	2.24264092453211e-05	4.66178839235019e-05	0.00316237964424351	0.0328279531083667	0.0124547330489896	0.221208760263073	0.0456816998379335	0.0324197776487921	0.41194486070793	5.43808520621273e-05	4.52822162078107e-05	0.000103748446781922	4.99944761905056e-05	2.5500076365662e-05	2.77637317113936e-05	0.00725806030375254	0.0625275268798023	3.92779281168932e-05	0.00274171947304896	4.65622228147977e-05	9.45524276570966e-05	3.82829652932478e-05	0.0228204639568586	7.39187589985617e-05	0.0622911901370908	4.33907814383798e-05	0.000168414046551501	0.00696849143808292	5.68217270766074e-05	5.41447733293819e-05	2.50945706261128e-05	0.00343092535655671	0.00223208501290528
TBSQUARE_577_combined_61bp	0.00147674975155705	0.021802423698686	9.30091769963628e-05	0.0511965897662928	4.59628378396091e-05	0.00028050258331483	0.0070018670280499	4.2242195329952e-05	2.07001195168373e-05	6.23678144017583e-05	5.32601789331757e-05	0.0502599155444312	0.00838123106376171	0.16666255303065	0.0571384058403792	0.0338822342784451	0.320449349448262	5.94926021430353e-05	7.32804889405709e-05	6.5128624720251e-05	5.48095518654237e-05	3.25361371671699e-05	2.97584302547794e-05	0.0223120982668652	0.112499218923171	4.01618541832685e-05	8.31033546442917e-05	3.28165549922895e-05	3.81120616511776e-05	3.46403846366678e-05	0.00852865573692461	3.41951977823182e-05	0.134480216893814	4.8456773750567e-05	6.21971181987229e-05	0.00198366727569696	5.15253212459176e-05	5.63213693121605e-05	3.06259186168031e-05	0.000437195462148152	8.24213404274248e-05
TBSQUARE_578_combined_61bp	0.00165726514973452	0.106230889454895	0.0717114401660413	0.00126450369919385	6.0792847567208e-05	0.00473385696089656	0.00855618398868319	8.90112620890149e-05	3.30075971135361e-05	8.30534886478626e-05	9.64188732340669e-05	0.174454488409795	0.00782609941378304	0.164161651915461	0.0514844096501251	0.000143861602589266	0.175636299773436	8.31523396793725e-05	5.3138894488252e-05	0.00150329811192918	0.000227785195021807	4.11300489923794e-05	4.41825893325584e-05	0.00291432535400318	0.143214206695022	7.02716594096496e-05	0.00152393570425064	5.74136936601095e-05	0.000515541109312451	6.61710069090866e-05	0.00149716127041044	4.32069433201739e-05	0.0570179751501584	6.93883799125483e-05	0.000141207545221579	0.0095422933497398	0.000139041944585938	0.000314143953131216	4.4218160706604e-05	0.00447730140860966	0.00817627523890697
TBSQUARE_583_combined_61bp	0.00620033077978625	0.0864520544971864	0.0692369956775157	0.0293966066023777	4.7932055417626e-05	0.0278736988714083	0.000993708879941511	0.00334614135927032	3.15339503557512e-05	0.000114795951871997	0.00151897709423306	0.12777075588834	0.0019646542784236	0.0950647735906447	0.000511840571842354	0.000286665749232371	0.219902191081859	6.10653543343842e-05	7.50023791050255e-05	0.0029273866833945	0.00216751432775455	3.58693519902365e-05	4.11255247330049e-05	0.029764614757485	0.140556028311473	7.15998530286287e-05	0.00947377596466622	5.49015733823016e-05	0.000952979215584316	5.14419339010988e-05	0.0108345945573242	0.000195349584404607	0.109436185105178	5.86019990031301e-05	7.77787344877346e-05	0.00964731207429698	0.000107810727094073	0.000817530763792023	4.30067311145103e-05	0.00865789128981117	0.00317697632295433
